"","CODE_TYPE","CODE_TYPE_CDM","CODE","CODE_LABEL","CODEGRP","CODEGRP_LABEL"
"453","RXNORM","RX","1356848","brompheniramine tannate 12 MG Chewable Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"454","RXNORM","RX","1357010","brompheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 2 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"455","RXNORM","RX","1357013","brompheniramine maleate 0.4 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"456","RXNORM","RX","1357553","acetaminophen 32 MG/ML / chlorpheniramine maleate 0.2 MG/ML / dextromethorphan hydrobromide 1 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"457","RXNORM","RX","1357883","12 HR brompheniramine maleate 6 MG / phenylephrine hydrochloride 30 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"458","RXNORM","RX","1357894","12 HR chlorpheniramine maleate 8 MG / dextromethorphan hydrobromide 30 MG / phenylephrine hydrochloride 20 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"459","RXNORM","RX","1359114","chlorpheniramine maleate 4 MG / dextromethorphan hydrobromide 20 MG / pseudoephedrine hydrochloride 60 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"460","RXNORM","RX","1360638","{1 (355 ML) (dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution) / 1 (355 ML) (dextromethorphan hydrobromide 1 MG/ML Oral Solution) } Pack","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"461","RXNORM","RX","1363288","12 HR chlorpheniramine maleate 12 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"462","RXNORM","RX","1363306","chlorpheniramine maleate 0.4 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"463","RXNORM","RX","1363309","chlorpheniramine maleate 4 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"464","RXNORM","RX","1363513","dexbrompheniramine maleate 2 MG / pseudoephedrine hydrochloride 60 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"465","RXNORM","RX","1363733","dextromethorphan tannate 25 MG / phenylephrine tannate 25 MG / pyrilamine tannate 30 MG Chewable Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"466","RXNORM","RX","1363752","chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 2 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"467","RXNORM","RX","1363780","12 HR chlorpheniramine maleate 12 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"468","RXNORM","RX","1366022","{8 (acetaminophen 325 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Tablet) / 12 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"469","RXNORM","RX","1366502","{16 (acetaminophen 325 MG / doxylamine succinate 6.25 MG / phenylephrine hydrochloride 5 MG Oral Capsule) / 32 (acetaminophen 325 MG / phenylephrine hydrochloride 5 MG Oral Capsule) } Pack","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"470","RXNORM","RX","1366653","{8 (acetaminophen 325 MG / chlorpheniramine maleate 2 MG / phenylephrine hydrochloride 5 MG Oral Tablet) / 12 (acetaminophen 325 MG / phenylephrine hydrochloride 5 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"471","RXNORM","RX","1366825","acetaminophen 80 MG / chlorpheniramine maleate 0.5 MG / dextromethorphan hydrobromide 2.5 MG / pseudoephedrine hydrochloride 7.5 MG Chewable Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"472","RXNORM","RX","1366948","chlorpheniramine tannate 8 MG / phenylephrine tannate 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"473","RXNORM","RX","1367219","brompheniramine tannate 2.2 MG / phenylephrine tannate 1.58 MG Chewable Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"474","RXNORM","RX","1367225","chlorpheniramine maleate 2 MG / guaifenesin 100 MG / phenylephrine hydrochloride 5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"475","RXNORM","RX","1367227","chlorpheniramine maleate 3.5 MG / phenylephrine hydrochloride 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"476","RXNORM","RX","1368963","chlophedianol hydrochloride 25 MG / chlorpheniramine maleate 4 MG / phenylephrine hydrochloride 15 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"477","RXNORM","RX","1369403","chlophedianol hydrochloride 2.5 MG/ML / dexbrompheniramine maleate 0.2 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"478","RXNORM","RX","1369424","chlophedianol hydrochloride 2.5 MG/ML / dexchlorpheniramine maleate 0.2 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"479","RXNORM","RX","1369971","chlophedianol hydrochloride 6.25 MG/ML / dexchlorpheniramine maleate 0.5 MG/ML / pseudoephedrine hydrochloride 15 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"480","RXNORM","RX","1369972","chlophedianol hydrochloride 5 MG/ML / dexchlorpheniramine maleate 0.4 MG/ML / pseudoephedrine hydrochloride 12 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"481","RXNORM","RX","1370125","chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 3 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"482","RXNORM","RX","1370963","12 HR dexbrompheniramine maleate 6 MG / pseudoephedrine sulfate 120 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"483","RXNORM","RX","1371196","dextromethorphan hydrobromide 3 MG/ML / doxylamine succinate 1.25 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"484","RXNORM","RX","1372265","chlorpheniramine maleate 0.8 MG/ML / hydrocodone bitartrate 1 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"485","RXNORM","RX","1372312","acetaminophen 32 MG/ML / chlorpheniramine maleate 0.2 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"486","RXNORM","RX","1374770","12 HR carbinoxamine maleate 0.8 MG/ML Extended Release Suspension","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"487","RXNORM","RX","1375932","acetaminophen 32.5 MG/ML / diphenhydramine hydrochloride 1.25 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"488","RXNORM","RX","1375948","doxylamine succinate 10 MG / pyridoxine hydrochloride 10 MG Delayed Release Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"489","RXNORM","RX","1421985","chlorpheniramine maleate 4 MG / dextromethorphan hydrobromide 30 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"490","RXNORM","RX","1423307","dextromethorphan hydrobromide 1.5 MG/ML / pyrilamine maleate 1.5 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"491","RXNORM","RX","1423702","brompheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 2 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"492","RXNORM","RX","1423711","chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 2 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"493","RXNORM","RX","1424551","{20 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Tablet) / 10 (acetaminophen 325 MG / diphenhydramine hydrochloride 25 MG / phenylephrine hydrochloride 5 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"494","RXNORM","RX","1424850","{1 (180 ML) (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) / 1 (180 ML) (acetaminophen 32.5 MG/ML / diphenhydramine hydrochloride 1.25 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) } Pack","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"495","RXNORM","RX","1424872","chlophedianol hydrochloride 24 MG / chlorpheniramine maleate 3.5 MG / phenylephrine hydrochloride 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"496","RXNORM","RX","1428880","{6 (acetaminophen 650 MG / dextromethorphan hydrobromide 20 MG / phenylephrine hydrochloride 10 MG Granules for Oral Solution) / 6 (acetaminophen 650 MG / diphenhydramine hydrochloride 25 MG / phenylephrine hydrochloride 10 MG Granules for Oral Solution) } Pack","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"497","RXNORM","RX","1428927","triprolidine hydrochloride 0.625 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"498","RXNORM","RX","1429345","chlorpheniramine maleate 0.2 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"499","RXNORM","RX","1430522","12 HR brompheniramine maleate 6 MG / pseudoephedrine hydrochloride 45 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"500","RXNORM","RX","1431245","acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 0.667 MG/ML / doxylamine succinate 0.417 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"501","RXNORM","RX","1440003","codeine phosphate 1.8 MG/ML / dexchlorpheniramine maleate 0.2 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"502","RXNORM","RX","1441376","chlophedianol hydrochloride 2.5 MG/ML / dexbrompheniramine maleate 0.2 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"503","RXNORM","RX","1441831","doxylamine succinate 7.5 MG / phenylephrine hydrochloride 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"504","RXNORM","RX","1484901","{1 (355 ML) (acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 0.667 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution) / 1 (355 ML) (acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution) } Pack","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"505","RXNORM","RX","1486964","brompheniramine maleate 0.8 MG/ML / dextromethorphan hydrobromide 3 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"506","RXNORM","RX","1489310","chlorpheniramine maleate 0.8 MG/ML / dextromethorphan hydrobromide 4 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"507","RXNORM","RX","1490671","triprolidine hydrochloride 0.5 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"508","RXNORM","RX","1491637","dexbrompheniramine maleate 1 MG / phenylephrine hydrochloride 5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"509","RXNORM","RX","1491649","triprolidine hydrochloride 0.938 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"510","RXNORM","RX","1492052","dextromethorphan hydrobromide 4 MG/ML / phenylephrine hydrochloride 2 MG/ML / triprolidine hydrochloride 0.5 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"511","RXNORM","RX","1492380","{16 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Capsule) / 8 (acetaminophen 325 MG / dextromethorphan hydrobromide 15 MG / doxylamine succinate 6.25 MG Oral Capsule) } Pack","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"512","RXNORM","RX","1534835","acetaminophen 650 MG / dextromethorphan hydrobromide 20 MG / doxylamine succinate 12.5 MG / phenylephrine hydrochloride 10 MG Powder for Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"513","RXNORM","RX","1535609","{10 (acetaminophen 325 MG / diphenhydramine hydrochloride 25 MG / phenylephrine hydrochloride 5 MG Oral Tablet) / 20 (dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"514","RXNORM","RX","1535923","chlorpheniramine maleate 1 MG/ML / dextromethorphan hydrobromide 3 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"515","RXNORM","RX","1536477","acetaminophen 250 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Effervescent Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"516","RXNORM","RX","1536503","aspirin 500 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"517","RXNORM","RX","1536840","aspirin 325 MG / chlorpheniramine maleate 2 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"518","RXNORM","RX","1536862","chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Effervescent Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"519","RXNORM","RX","1536999","acetaminophen 250 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine hydrochloride 5 MG Effervescent Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"520","RXNORM","RX","1537029","aspirin 325 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"521","RXNORM","RX","1537095","{1 (180 ML) (acetaminophen 32.5 MG/ML / diphenhydramine hydrochloride 1.25 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) / 1 (180 ML) (acetaminophen 32.5 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) } Pack","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"522","RXNORM","RX","1538456","acetaminophen 325 MG / pyrilamine maleate 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"523","RXNORM","RX","1539185","dexbrompheniramine maleate 0.2 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
